d_model,num_layers,bidirectional,model_name,task_name,win_size,step_size,batch_size,epochs,lr,model_saving_path,dataset_path,dataset_name,if_save,index,train_test_split,anomaly_ratio,train_split_max,metric_list,quantile,CCE,F1,Aff-F1,UAff-F1,AUC-ROC,VUS-PR
32,1,0,PCA,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.015539135866322967,0.2475177304964539,0.022053499631056024,0.02000024379903375,0.5961735050437013,0.9344953028188564
32,1,0,PCA,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.11381375071105995,0.18030050083472454,0.6257685761421723,0.4727990343835081,0.9068254882352011,0.1791892081744108
32,1,0,HBOS,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.03436456099261504,0.0852187814965419,0.4478517282586284,-0.1888320293487415,0.4990432151440612,0.3322591063019097
32,1,0,HBOS,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.09651976505191515,0.10381627916023704,0.7148840419291852,0.24542853742983478,0.7508125686704457,0.2633818712080335
32,1,0,HBOS,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.09437864815519684,0.09862570735650768,0.6739939406221029,0.06375857059959752,0.7396821196760344,0.18504656228239522
32,1,0,HBOS,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.15923979947549655,0.1800531914893617,0.23077137148081286,0.20135039355972367,0.7881555831912359,0.8877452091256166
32,1,0,HBOS,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.16445399775270325,0.08156451228237539,0.6515147210920487,0.0951081678126679,0.8293047861751595,0.11871554894664654
32,1,0,KNN,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.017755840483188817,0.09077955027282522,0.7011319926828358,0.3121669087551781,0.37386742126479294,0.29490235619547694
32,1,0,KNN,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.019515230007123657,0.04165099783445933,0.700644156623852,0.10900521799673633,0.14490307186042878,0.077824046808014
32,1,0,KNN,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.0037477532030701366,0.05227701428186473,0.6867556519371227,-0.0621404281696403,0.5176244765385141,0.10309072688897496
32,1,0,KNN,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.031662248415244704,0.06666666666666667,0.20688603266705913,-0.1508117054016578,0.3298714978791575,0.833491966533398
32,1,0,KNN,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03397378297002751,0.05056045790603387,0.6587174672613397,0.003526620235709191,0.557136166554362,0.0886208769228198
32,1,0,KMeansAD,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.0012223022664626312,0.07854585896500191,0.6005148776105862,0.44553602826946664,0.38636073103222035,0.301352719355916
32,1,0,KMeansAD,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.0478537556502837,0.1948727258581117,0.7811732898303168,0.4624328374776588,0.33061494109017786,0.18183940055859646
32,1,0,KMeansAD,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.06455752148323272,0.1271894368094853,0.6656466278713912,0.2887206141255378,0.6469820504802207,0.1378731271110686
32,1,0,KMeansAD,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.07413339848750218,0.06427304964539007,0.11182220527852157,0.06270162441708987,0.30035433847311477,0.8123569313216707
32,1,0,KMeansAD,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.28383828032255404,0.1788695444788934,0.7244984036304811,0.4632840982718933,0.9285412680952505,0.24006652203479875
32,1,0,Random,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.00832378706728464,0.08507976227713482,0.6799301071063296,0.05528112932375996,0.501009163374274,0.32993375034964023
32,1,0,Random,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.004771378206973255,0.0706977709195119,0.6895566131957437,-0.031313877445546465,0.4995752831255007,0.12774800232566547
32,1,0,Random,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.000660550534410235,0.049043384532471035,0.6916433803308811,-0.06505997584464375,0.49798697176971163,0.0847105883866695
32,1,0,Random,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.002731492192029031,0.08652482269503546,0.26684604013410956,-0.00694293474351748,0.4978785519308061,0.8390442268314137
32,1,0,Random,unsupervised,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.007243807116229186,0.015263534462198903,0.6374598697236911,-0.035340270192544015,0.5031752053815062,0.03569005402614239
