d_model,num_layers,bidirectional,model_name,task_name,win_size,step_size,batch_size,epochs,lr,model_saving_path,dataset_path,dataset_name,if_save,index,train_test_split,anomaly_ratio,train_split_max,metric_list,quantile,CCE,F1,Aff-F1,UAff-F1,AUC-ROC,VUS-PR
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,PSM,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.06913877494370703,0.1622178859393984,0.41181219407906516,0.34243493467464015,0.7111383736255049,0.4974752831191415
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,SWAT,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.06846633967608806,0.051829528331390554,0.31662878144713674,0.07422403561409567,0.7009265051822676,0.20909153131993544
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,WADI,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.11411771262808462,0.16341689879294335,0.5737725686510609,0.1727181749026351,0.7478991323649026,0.18173768717557381
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.33240912870919415,0.20191864219167974,0.2722607256575153,0.2598010832977649,0.8730724534214581,0.930596698586869
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.3936352916463358,0.1,0.676750497882617,0.5763540350204477,0.838067333211769,0.17335626212093513
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,PSM,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.057549803157125407,0.135139146567718,0.4138339061912695,0.276012915872754,0.6611262851500483,0.4583453906516532
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,SWAT,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.37276321221159286,0.1425106012628928,0.11422312416864214,0.11422312416864225,0.9004894360620169,0.6463611184524073
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,WADI,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.1162637731288679,0.07222754873761585,0.5037821549154237,-0.25150958695321596,0.7560799489068731,0.21356269161482755
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.32598871521299955,0.15168461431806626,0.21312487451663678,0.19512781357696043,0.8763675048594446,0.9053208001827259
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.4820918741069477,0.13077161450263403,0.692405118725745,0.6840631365298295,0.8727221951418505,0.19393876843419497
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,PSM,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.04707626973718665,0.10154265306873826,0.569531947680147,0.18479162149841383,0.6619586666906887,0.45807560103844847
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,SWAT,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-4.204650734362936e-06,0.027474402730375425,0.5914041350904201,-0.19735954739411138,0.751511973099923,0.2871540952272584
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,WADI,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.19408556681570363,0.24234930448222566,0.5794661075922295,0.26658079798072026,0.7696467131468823,0.24473705621886702
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.3384268210255902,0.12839551722547618,0.1960302143435059,0.15409877196707855,0.8555001365062693,0.8983732613779031
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.3746325750859705,0.10724472333143183,0.6906143573153917,0.6103644632898385,0.8069832693654653,0.19986280125833067
32,1,0,LR,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,WADI,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.19110135232515502,0.3561051004636785,0.7345156808882652,0.5636797391093145,0.8648811140387208,0.46177684528925733
32,1,0,LR,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.005709350619020337,0.22229396301249826,0.2213838858129836,0.21837085430087594,0.8165512705697928,0.9250946860914188
32,1,0,LR,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.01484951714270058,0.032515687393040504,0.25578983275695927,0.2511034108306476,0.5009152386393091,0.014951188128362361
32,1,0,RF,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,WADI,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.15871401471666202,0.14124293785310735,0.5834531885280168,0.25883909445496694,0.8336358085354943,0.2379020763154222
32,1,0,RF,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.3199301200169141,0.15365215766859705,0.20731808383118383,0.19927546654303177,0.8677691766937636,0.9115896920269081
32,1,0,RF,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.1,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.5380401710960292,0.19658119658119658,0.6580679040012973,0.6020450675635869,0.871550575976406,0.26326904268866486
32,1,0,LR,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,WADI,0,0,0.2,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.06464465180185,0.26257348138471587,0.7226850185390293,0.5155987553500395,0.713274720476254,0.2944555796237722
32,1,0,LR,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.2,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.0016693014373388299,0.16758969419696604,0.19895972384180832,0.18286022497839954,0.7449388193434862,0.9355795194419542
32,1,0,LR,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.2,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.040778309593172635,0.054268696227663796,0.9057736959231589,0.8036839783527633,0.7530297606484755,0.039123618625422574
32,1,0,RF,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,WADI,0,0,0.2,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.14596953312540195,0.19515477792732167,0.703986207177501,0.45247381606087994,0.8527909258930965,0.3413493552174934
32,1,0,RF,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.2,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.2875470164311082,0.1463509505518549,0.28422244924849865,0.25140415405459976,0.8709128951659842,0.9636917723924343
32,1,0,RF,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.2,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.26409785250329193,0.04922644163150492,0.5759547584403657,0.5508689530497323,0.8254311879715628,0.038035224364578964
32,1,0,LR,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,WADI,0,0,0.3,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03503722938898603,0.16130148840429215,0.6732280240981333,0.3889073343472908,0.640265790809906,0.26154038105855687
32,1,0,LR,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.3,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.001931188047684454,0.16980443285528032,0.2732232895865386,0.2594329607853176,0.8101133221039399,0.948658982911163
32,1,0,LR,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.3,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.03503525945496197,0.08520179372197309,0.9446500457824027,0.8861218372136593,0.8003156143050951,0.12498400852867504
32,1,0,RF,supervised,3,1,128,10,0.001,/home/zzj/projects/STAND/model_saving,/home/zzj/projects/FTSAD/datasets,WADI,0,0,0.3,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.14107854625232272,0.29036827195467424,0.7261035487434747,0.47635998144187985,0.7886402414792876,0.3589206471502682
