d_model,num_layers,bidirectional,model_name,task_name,win_size,step_size,batch_size,epochs,lr,model_saving_path,dataset_path,dataset_name,if_save,index,train_test_split,anomaly_ratio,train_split_max,metric_list,quantile,noise_prob,CCE,F1,Aff-F1,UAff-F1,AUC-ROC,VUS-PR
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.07483000579230265,0.16356694174159378,0.2615146811576786,0.2498784606787362,0.7789638786510494,0.9690828246486601
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.3272859480486535,0.12362733135785253,0.6275911764432229,0.6189770473535817,0.930357172638864,0.8344547909956641
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.260014111355236,0.06080707573244887,0.8407171023163105,0.627567650593502,0.9338479428772883,0.083785038425415
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.260014111355236,0.06080707573244887,0.8407171023163105,0.627567650593502,0.9338479428772883,0.083785038425415
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.07359556690020269,0.14568171572100214,0.501805999261112,0.2065810696151497,0.6392998816002151,0.4770972163711106
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.07359556690020269,0.14568171572100214,0.501805999261112,0.2065810696151497,0.6392998816002151,0.4770972163711106
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.15749151121937774,0.059406825084866895,0.3510948014306559,0.20218421859596647,0.8767154024862218,0.5405328963154825
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.07892974357632294,0.22206703910614525,0.6232452199582351,0.06522683741146493,0.637290217109925,0.16581738701872797
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.15749151121937774,0.059406825084866895,0.3510948014306559,0.20218421859596647,0.8767154024862218,0.5405328963154825
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.300122949716521,0.1220347425440508,0.08341867775818378,0.07473455608355987,0.8913316247468851,0.9525911390252134
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.5969360815381985,0.21829855537720708,0.6816327059298376,0.049808474666533376,0.928533468036854,0.007166120257023807
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.300122949716521,0.1220347425440508,0.08341867775818378,0.07473455608355987,0.8913316247468851,0.9525911390252134
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.1000591246604477,0.1724830042084817,0.6325776401715894,0.45221456298609775,0.7706996534219369,0.6066241245419925
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.1000591246604477,0.1724830042084817,0.6325776401715894,0.45221456298609775,0.7706996534219369,0.6066241245419925
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.37423258065893616,0.33523057265652223,0.3437114506939154,0.3430487416451025,0.9309513990103059,0.9128822163760337
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.1706789760360946,0.3419618528610354,0.8124650972244959,0.5190770325714069,0.9014327742344084,0.5286033633826531
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.37423258065893616,0.33523057265652223,0.3437114506939154,0.3430487416451025,0.9309513990103059,0.9128822163760337
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.33439848651247794,0.15359901143033672,0.4166521027556784,0.4078554778702759,0.8937799583620526,0.971692309791333
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.4016449135966704,0.06823529411764706,0.890423617346072,0.7509985568441769,0.9680229477069207,0.2138022953671131
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.33439848651247794,0.15359901143033672,0.4166521027556784,0.4078554778702759,0.8937799583620526,0.971692309791333
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.10841623063843088,0.200920245398773,0.6990852142134852,0.3491960226910867,0.6629894648189387,0.519843617605931
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.10841623063843088,0.200920245398773,0.6990852142134852,0.3491960226910867,0.6629894648189387,0.519843617605931
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.3747478931126571,0.25442513803182853,0.3128105383886763,0.10317947710160337,0.8938553845036933,0.7128461181748532
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.23027887948434278,0.3057577763070814,0.6102445363553705,-0.39025327706570745,0.8356725549929485,0.4677210911323546
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.3747478931126571,0.25442513803182853,0.3128105383886763,0.10317947710160337,0.8938553845036933,0.7128461181748532
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.3443887692600225,0.17896292646877696,0.1634572464392621,0.1627622240155819,0.8575218854769187,0.9741362206201231
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.3443887692600225,0.17896292646877696,0.1634572464392621,0.1627622240155819,0.8575218854769187,0.9741362206201231
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.6835479498702706,0.07517965726920951,0.6947064119091678,0.1066472865380053,0.9248888808708222,0.2981023105134732
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.6835479498702706,0.07517965726920951,0.6947064119091678,0.1066472865380053,0.9248888808708222,0.2981023105134732
32,1,0,STAND,supervised,32,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.03,0.37684038,0.04643449419568822,0.8733962655905512,0.7068829809982148,0.8805537953393483,0.05500414701929567
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.3248862374706568,0.12208047105004907,0.6276601580225575,0.6191564976367772,0.9309175738695796,0.8397393327216638
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.029806550916068826,0.07941760423560557,0.7078423901317683,0.15406146185904476,0.6793849174676028,0.1987034197711539
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.06714261557977952,0.1638132774972287,0.2620381086062303,0.25081946021500834,0.7677509066366007,0.9696691384990836
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.2724658986075563,0.06080707573244887,0.8308629992441192,0.5999661682558178,0.9299440213661432,0.055522719784074456
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.07462420229928361,0.13852647735993862,0.5026048170388984,0.2584345766872261,0.6644667990836134,0.49534083099959236
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.15384925891431003,0.07308313880409409,0.35772066973960176,0.24424632115575884,0.9016286159261525,0.5548356171902918
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.11632430655945956,0.2915811088295688,0.7271796556386099,0.5996111324430625,0.6766199618330754,0.3543017757030294
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.2735609837012225,0.1140136565808432,0.059155909885424164,-0.025090663439724964,0.8842429643290818,0.9543560386433498
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.48664586189346737,0.21829855537720708,0.6816327059298376,0.049808474666533376,0.928533468036854,0.007166120257023807
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.08466127320971448,0.15588444386996703,0.674003165540946,0.44699611005025425,0.7221428680034704,0.5634403157432712
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.32703671402073753,0.3273370801812489,0.3341040861062071,0.3334680370051548,0.916514542606771,0.8938705751721712
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.17967180269749206,0.3892709766162311,0.6983968771597676,0.33779984059331347,0.9257411450709232,0.5773132249015722
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.29337399837456135,0.1709285846324481,0.2921977500957761,0.28708411902580994,0.8889720026406635,0.9709202857932073
32,1,0,ExtraTrees,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.36889406785541906,0.06892230576441102,0.7879185487499052,0.4539293560908459,0.9516644003099984,0.2361985667996976
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.1095789405310813,0.21267893660531698,0.7138977145764405,0.41180393448066094,0.648557836242053,0.532575568732812
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.4014127576307339,0.23436663784940925,0.3494577804097467,0.34893211027913384,0.9056205712296471,0.7720654417492262
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.28532041334271147,0.2938451356717406,0.7193962228692836,0.560610871634052,0.727393000946461,0.363720705606758
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.27870311850891893,0.17061903295349554,0.20415500760603253,0.2011815522144587,0.84166811318205,0.9641359395006233
32,1,0,LightGBM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.6773676057705446,0.07517965726920951,0.845017294590689,0.6288359719260889,0.9712800367427906,0.2764420995198273
32,1,0,STAND,supervised,32,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.29189843,0.3612876995860438,0.7585870110374882,0.744375340218005,0.7825360665893463,0.5988729389953703
32,1,0,STAND,supervised,32,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.07084508,0.09794837855724686,0.4394675935466301,-0.28711109137024243,0.5814270467798492,0.08572621377979528
32,1,0,STAND,supervised,32,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.15485288,0.1826579628033009,0.024366848409829868,0.02412068015475131,0.7810291087206178,0.9749769700410619
32,1,0,STAND,supervised,32,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.3790694,0.01990049751243781,0.878235777080023,0.7198266407399558,0.88584496767341,0.042501908001245946
32,1,0,RF,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.08228435469607129,0.19353595065218787,0.7295781590775543,0.5299616428538219,0.7285639563928169,0.5744486285715876
32,1,0,RF,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.0012376966556394246,0.11248790652675449,0.7655255325785085,0.33862373981496036,0.259262079805728,0.18501340363256466
32,1,0,RF,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.044904565066798234,0.02309782608695652,0.5675626755604277,0.4819639018812262,0.5215029494904294,0.05257659381691314
32,1,0,RF,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.22680688335176652,0.16201220639911226,0.3522403803756636,0.3430817361233738,0.8400525380729932,0.9694611674628756
32,1,0,RF,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.29881668153391133,0.08277541083384053,0.8425478768497529,0.621385643407837,0.9645035175509216,0.14494566276263152
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.09536923479653625,0.09164110429447853,0.5791367982854763,0.4544853637066805,0.7028848764717959,0.4668421372041249
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05,0.3248862374706568,0.12208047105004907,0.6276601580225575,0.6191564976367772,0.9309175738695796,0.8397393327216638
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.3467599564790213,0.12294009939837823,0.6277388997652813,0.6193359598614735,0.931983993081565,0.8357660119683078
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.03440668188393163,0.06618133686300463,0.7073289325550778,0.1570469485540478,0.6861465473874389,0.17781041252852278
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Swan,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.06607253857639053,0.16270476659687153,0.2671291228188464,0.2547706401745644,0.764102967040309,0.9692271088076895
32,1,0,SVM,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,NIPS_TS_Water,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.23251220464803946,0.05970149253731343,0.8403490917453869,0.6265613565514294,0.9304138299623627,0.05917393698980907
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,PSM,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.07081182163451265,0.14482185121217936,0.5328617693454689,0.2864651519336633,0.6275455695125681,0.4655529411970434
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,SWAT,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.15473657439626085,0.07125901375016795,0.3691600810768293,0.3321122449217638,0.9010720919654905,0.5538341160803465
32,1,0,AdaBoost,supervised,3,1,128,10,0.001,/public/home/202220143416/projects/STAND/model_saving,/public/home/202220143416/projects/FTSAD/datasets,WADI,0,0,0.5,0.1,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.07,0.10178936639060743,0.2698170731707317,0.7241569351298478,0.6387969986790937,0.6499462749152172,0.1961592175041309
