d_model,num_layers,bidirectional,model_name,task_name,win_size,step_size,batch_size,epochs,lr,model_saving_path,dataset_path,dataset_name,if_save,index,train_test_split,anomaly_ratio,train_split_max,metric_list,quantile,CCE,F1,Aff-F1,UAff-F1,AUC-ROC,VUS-PR
32,1,0,LightGBM,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.2,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.13156525417580026,0.21123614447675643,0.46727542370698366,0.3568534830412423,0.7653261638380565,0.5711134307322062
32,1,0,RF,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.3,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.08738136728260207,0.0615027560197273,0.23283678597802718,0.19889382592899094,0.6595680269799655,0.369890601619716
32,1,0,SVM,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.3,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.06073220766153023,0.0023189750130442346,0.2777415603493831,-0.04479205892177947,0.7107284770562142,0.39320796729039825
32,1,0,AdaBoost,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.3,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.10051628732093522,0.2005913386283263,0.34135095976631225,0.2951031649970871,0.7079723429823992,0.3994333107307043
32,1,0,ExtraTrees,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.3,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.05485711100641873,0.0591419756679667,0.19840080612026725,0.18335355382225327,0.6648302141642285,0.36653308515261057
32,1,0,LightGBM,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.3,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.042781503626583256,0.05959765783523682,0.2594149011968889,0.22027461059221398,0.626743803456269,0.3379713753062866
32,1,0,RF,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.4,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.12746858270505831,0.1592666500374158,0.4702101248233984,0.15969291686260925,0.7274351707090762,0.5062438573885587
32,1,0,SVM,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.4,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.12254841897352535,0.22133168927250307,0.6586674676618723,0.5209423774839992,0.804234425167978,0.5739105422363382
32,1,0,AdaBoost,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.4,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.10768173010910839,0.17947293711041165,0.3885643716796677,0.27343477910611536,0.7187055708950958,0.43728686240633013
32,1,0,ExtraTrees,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.4,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.11550567102097598,0.23598159890588088,0.6090667858934827,0.46202331279338227,0.7833498752503821,0.5907063496108442
32,1,0,LightGBM,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.4,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.11431516409441707,0.1620221948212084,0.5427815064950028,0.35701390381498005,0.7206206308165517,0.47558228420303045
32,1,0,RF,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.5,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.08500952856092123,0.14774051534377833,0.6710683023078037,0.44629779450513285,0.6564483478315758,0.5350143861430988
32,1,0,SVM,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.5,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.08243186767123456,0.17842535787321062,0.6060092201023598,0.4237667559640828,0.7468883861981771,0.5742810990989198
32,1,0,AdaBoost,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.5,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,-0.06769461007195604,0.07547654194210898,0.6482252951410148,0.2615478695941759,0.4486349818688893,0.36347514505654266
32,1,0,ExtraTrees,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.5,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.09511953843555813,0.15134858749840216,0.6412590617503775,0.46886365604446817,0.7244900973088503,0.5486774138522695
32,1,0,LightGBM,supervised_limit,3,1,128,10,0.001,/share/home/202220143416/project/STAND/model_saving,/share/home/202220143416/project/FTSAD/datasets,PSM,0,0,0.5,0.5,0.3,"['CCE', 'F1', 'Aff-F1', 'UAff-F1', 'AUC-ROC', 'VUS-PR']",0.95,0.09600646913940801,0.1435327198364008,0.6681734922091422,0.3253007839810134,0.5948151717689849,0.42494677573048106
